SubmitTime RunTime JobID UserID PeerID TraceID Cluster.IAT Cluster.JRT Cluster.TRT
16163 11 7 U1 P1 gwa-t1 C2 C1 C1
16163 3 7 U1 P1 gwa-t1 C2 C1 C1
16163 49 7 U1 P1 gwa-t1 C2 C1 C1
16163 5 7 U1 P1 gwa-t1 C2 C1 C1
16163 165 7 U1 P1 gwa-t1 C2 C1 C1
18678 301 8 U1 P1 gwa-t1 C2 C1 C1
18678 21 8 U1 P1 gwa-t1 C2 C1 C1
18678 14 8 U1 P1 gwa-t1 C2 C1 C1
18678 4 8 U1 P1 gwa-t1 C2 C1 C1
18678 199 8 U1 P1 gwa-t1 C2 C1 C1
18678 16 8 U1 P1 gwa-t1 C2 C1 C1
18678 5 8 U1 P1 gwa-t1 C2 C1 C1
18678 160 8 U1 P1 gwa-t1 C2 C1 C1
18678 21 8 U1 P1 gwa-t1 C2 C1 C1
18678 125 8 U1 P1 gwa-t1 C2 C1 C1
18678 111 8 U1 P1 gwa-t1 C2 C1 C1
18678 4 8 U1 P1 gwa-t1 C2 C1 C1
18678 16 8 U1 P1 gwa-t1 C2 C1 C1
18855 13 9 U1 P1 gwa-t1 C2 C1 C1
18855 13 9 U1 P1 gwa-t1 C2 C1 C1
18881 82 10 U1 P1 gwa-t1 C2 C1 C1
18881 6 10 U1 P1 gwa-t1 C2 C1 C1
18881 12 10 U1 P1 gwa-t1 C2 C1 C1
18881 11 10 U1 P1 gwa-t1 C2 C1 C1
18881 18 10 U1 P1 gwa-t1 C2 C1 C1
18881 3 10 U1 P1 gwa-t1 C2 C1 C1
18881 87 10 U1 P1 gwa-t1 C2 C1 C1
18881 32 10 U1 P1 gwa-t1 C2 C1 C1
18881 29 10 U1 P1 gwa-t1 C2 C1 C1
18881 7 10 U1 P1 gwa-t1 C2 C1 C1
18881 82 10 U1 P1 gwa-t1 C2 C1 C1
19058 5 11 U1 P1 gwa-t1 C2 C1 C1
19058 7 11 U1 P1 gwa-t1 C2 C1 C1
19058 5 11 U1 P1 gwa-t1 C2 C1 C1
19058 13 11 U1 P1 gwa-t1 C2 C1 C1
19058 8 11 U1 P1 gwa-t1 C2 C1 C1
19058 5 11 U1 P1 gwa-t1 C2 C1 C1
19058 50 11 U1 P1 gwa-t1 C2 C1 C1
19058 3 11 U1 P1 gwa-t1 C2 C1 C1
19058 20 11 U1 P1 gwa-t1 C2 C1 C1
19058 46 11 U1 P1 gwa-t1 C2 C1 C1
19058 3 11 U1 P1 gwa-t1 C2 C1 C1
19058 2 11 U1 P1 gwa-t1 C2 C1 C1
19058 4 11 U1 P1 gwa-t1 C2 C1 C1
19058 6 11 U1 P1 gwa-t1 C2 C1 C1
20628 5 12 U1 P1 gwa-t1 C2 C1 C1
20628 2410 12 U1 P1 gwa-t1 C2 C1 C1
25952 7 13 U1 P1 gwa-t1 C2 C1 C1
25952 26 13 U1 P1 gwa-t1 C2 C1 C1
25952 13 13 U1 P1 gwa-t1 C2 C1 C1
27996 6 14 U1 P1 gwa-t1 C2 C1 C1
27996 25 14 U1 P1 gwa-t1 C2 C1 C1
27996 278 14 U1 P1 gwa-t1 C2 C1 C1
28464 54 15 U1 P1 gwa-t1 C2 C1 C1
28464 14 15 U1 P1 gwa-t1 C2 C1 C1
28464 23 15 U1 P1 gwa-t1 C2 C1 C1
28464 5 15 U1 P1 gwa-t1 C2 C1 C1
28464 7 15 U1 P1 gwa-t1 C2 C1 C1
28464 12 15 U1 P1 gwa-t1 C2 C1 C1
28464 439 15 U1 P1 gwa-t1 C2 C1 C1
28464 2027 15 U1 P1 gwa-t1 C2 C1 C1
28824 6 16 U1 P1 gwa-t1 C2 C1 C1
28824 26 16 U1 P1 gwa-t1 C2 C1 C1
29162 5 17 U1 P1 gwa-t1 C2 C1 C1
29162 48 17 U1 P1 gwa-t1 C2 C1 C1
29162 6 17 U1 P1 gwa-t1 C2 C1 C1
31813 21 18 U1 P1 gwa-t1 C2 C1 C1
31813 14 18 U1 P1 gwa-t1 C2 C1 C1
32066 33 19 U1 P1 gwa-t1 C2 C1 C1
1908 6 1 U2 P1 gwa-t1 C1 C4 C5
2470 0 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 46 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 8 2 U2 P1 gwa-t1 C1 C4 C5
2470 7 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 3 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 15 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 38 2 U2 P1 gwa-t1 C1 C4 C5
2470 67 2 U2 P1 gwa-t1 C1 C4 C5
2470 56 2 U2 P1 gwa-t1 C1 C4 C5
2470 3 2 U2 P1 gwa-t1 C1 C4 C5
2470 7 2 U2 P1 gwa-t1 C1 C4 C5
2470 8 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 3 2 U2 P1 gwa-t1 C1 C4 C5
2470 36 2 U2 P1 gwa-t1 C1 C4 C5
2470 9 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 17 2 U2 P1 gwa-t1 C1 C4 C5
2470 0 2 U2 P1 gwa-t1 C1 C4 C5
2470 38 2 U2 P1 gwa-t1 C1 C4 C5
2470 5 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 9 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 3 2 U2 P1 gwa-t1 C1 C4 C5
2470 24 2 U2 P1 gwa-t1 C1 C4 C5
2470 16 2 U2 P1 gwa-t1 C1 C4 C5
2470 2 2 U2 P1 gwa-t1 C1 C4 C5
2470 7 2 U2 P1 gwa-t1 C1 C4 C5
2470 5 2 U2 P1 gwa-t1 C1 C4 C5
2470 4 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 8 2 U2 P1 gwa-t1 C1 C4 C5
2470 22 2 U2 P1 gwa-t1 C1 C4 C5
2470 7 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 12 2 U2 P1 gwa-t1 C1 C4 C5
2470 7 2 U2 P1 gwa-t1 C1 C4 C5
2470 13 2 U2 P1 gwa-t1 C1 C4 C5
2470 10 2 U2 P1 gwa-t1 C1 C4 C5
2470 10 2 U2 P1 gwa-t1 C1 C4 C5
2470 10 2 U2 P1 gwa-t1 C1 C4 C5
2470 5 2 U2 P1 gwa-t1 C1 C4 C5
2470 31 2 U2 P1 gwa-t1 C1 C4 C5
2470 67 2 U2 P1 gwa-t1 C1 C4 C5
2470 11 2 U2 P1 gwa-t1 C1 C4 C5
2470 5 2 U2 P1 gwa-t1 C1 C4 C5
2470 1 2 U2 P1 gwa-t1 C1 C4 C5
2470 3 2 U2 P1 gwa-t1 C1 C4 C5
2470 3 2 U2 P1 gwa-t1 C1 C4 C5
2470 30 2 U2 P1 gwa-t1 C1 C4 C5
2470 6 2 U2 P1 gwa-t1 C1 C4 C5
2470 5 2 U2 P1 gwa-t1 C1 C4 C5
2470 0 2 U2 P1 gwa-t1 C1 C4 C5
2814 55 3 U2 P1 gwa-t1 C1 C4 C5
2814 10 3 U2 P1 gwa-t1 C1 C4 C5
5994 2 4 U2 P1 gwa-t1 C1 C4 C5
5994 7 4 U2 P1 gwa-t1 C1 C4 C5
41039 107 5 U2 P1 gwa-t1 C1 C4 C5
41244 10 6 U2 P1 gwa-t1 C1 C4 C5
41244 1 6 U2 P1 gwa-t1 C1 C4 C5
41244 2 6 U2 P1 gwa-t1 C1 C4 C5
41244 2 6 U2 P1 gwa-t1 C1 C4 C5
41244 0 6 U2 P1 gwa-t1 C1 C4 C5
74 8 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 3 1 U3 P1 gwa-t1 C1 C5 C1
74 17 1 U3 P1 gwa-t1 C1 C5 C1
74 4263 1 U3 P1 gwa-t1 C1 C5 C1
74 12 1 U3 P1 gwa-t1 C1 C5 C1
74 11 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 6 1 U3 P1 gwa-t1 C1 C5 C1
74 12 1 U3 P1 gwa-t1 C1 C5 C1
74 55 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 5 1 U3 P1 gwa-t1 C1 C5 C1
74 20 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 39 1 U3 P1 gwa-t1 C1 C5 C1
74 49 1 U3 P1 gwa-t1 C1 C5 C1
74 2 1 U3 P1 gwa-t1 C1 C5 C1
74 17 1 U3 P1 gwa-t1 C1 C5 C1
74 14 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 27 1 U3 P1 gwa-t1 C1 C5 C1
74 27 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 9 1 U3 P1 gwa-t1 C1 C5 C1
74 73 1 U3 P1 gwa-t1 C1 C5 C1
74 141 1 U3 P1 gwa-t1 C1 C5 C1
74 71 1 U3 P1 gwa-t1 C1 C5 C1
74 67 1 U3 P1 gwa-t1 C1 C5 C1
74 2597 1 U3 P1 gwa-t1 C1 C5 C1
74 20 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 328 1 U3 P1 gwa-t1 C1 C5 C1
74 2 1 U3 P1 gwa-t1 C1 C5 C1
74 5 1 U3 P1 gwa-t1 C1 C5 C1
74 503 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 61 1 U3 P1 gwa-t1 C1 C5 C1
74 1322 1 U3 P1 gwa-t1 C1 C5 C1
74 73 1 U3 P1 gwa-t1 C1 C5 C1
74 15 1 U3 P1 gwa-t1 C1 C5 C1
74 74 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 11 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 95 1 U3 P1 gwa-t1 C1 C5 C1
74 50 1 U3 P1 gwa-t1 C1 C5 C1
74 15 1 U3 P1 gwa-t1 C1 C5 C1
74 10 1 U3 P1 gwa-t1 C1 C5 C1
74 54 1 U3 P1 gwa-t1 C1 C5 C1
74 13 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 175 1 U3 P1 gwa-t1 C1 C5 C1
74 257 1 U3 P1 gwa-t1 C1 C5 C1
74 27 1 U3 P1 gwa-t1 C1 C5 C1
74 24 1 U3 P1 gwa-t1 C1 C5 C1
74 48 1 U3 P1 gwa-t1 C1 C5 C1
74 1041 1 U3 P1 gwa-t1 C1 C5 C1
74 90 1 U3 P1 gwa-t1 C1 C5 C1
74 8 1 U3 P1 gwa-t1 C1 C5 C1
74 23 1 U3 P1 gwa-t1 C1 C5 C1
74 316 1 U3 P1 gwa-t1 C1 C5 C1
74 10 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 19 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 5 1 U3 P1 gwa-t1 C1 C5 C1
74 16 1 U3 P1 gwa-t1 C1 C5 C1
74 5 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 10 1 U3 P1 gwa-t1 C1 C5 C1
74 148 1 U3 P1 gwa-t1 C1 C5 C1
74 21 1 U3 P1 gwa-t1 C1 C5 C1
74 106 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 15 1 U3 P1 gwa-t1 C1 C5 C1
74 1010 1 U3 P1 gwa-t1 C1 C5 C1
74 34 1 U3 P1 gwa-t1 C1 C5 C1
74 3526 1 U3 P1 gwa-t1 C1 C5 C1
74 718 1 U3 P1 gwa-t1 C1 C5 C1
74 23 1 U3 P1 gwa-t1 C1 C5 C1
74 4 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 10 1 U3 P1 gwa-t1 C1 C5 C1
74 6 1 U3 P1 gwa-t1 C1 C5 C1
74 2778 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 3 1 U3 P1 gwa-t1 C1 C5 C1
74 89 1 U3 P1 gwa-t1 C1 C5 C1
74 22 1 U3 P1 gwa-t1 C1 C5 C1
74 80 1 U3 P1 gwa-t1 C1 C5 C1
74 23 1 U3 P1 gwa-t1 C1 C5 C1
74 18 1 U3 P1 gwa-t1 C1 C5 C1
74 67 1 U3 P1 gwa-t1 C1 C5 C1
74 10 1 U3 P1 gwa-t1 C1 C5 C1
74 19 1 U3 P1 gwa-t1 C1 C5 C1
74 60 1 U3 P1 gwa-t1 C1 C5 C1
74 12 1 U3 P1 gwa-t1 C1 C5 C1
74 3715 1 U3 P1 gwa-t1 C1 C5 C1
74 135 1 U3 P1 gwa-t1 C1 C5 C1
74 19 1 U3 P1 gwa-t1 C1 C5 C1
74 132 1 U3 P1 gwa-t1 C1 C5 C1
74 53 1 U3 P1 gwa-t1 C1 C5 C1
74 114 1 U3 P1 gwa-t1 C1 C5 C1
74 10 1 U3 P1 gwa-t1 C1 C5 C1
74 6 1 U3 P1 gwa-t1 C1 C5 C1
74 233 1 U3 P1 gwa-t1 C1 C5 C1
74 68 1 U3 P1 gwa-t1 C1 C5 C1
74 22 1 U3 P1 gwa-t1 C1 C5 C1
74 16 1 U3 P1 gwa-t1 C1 C5 C1
74 7 1 U3 P1 gwa-t1 C1 C5 C1
74 5 1 U3 P1 gwa-t1 C1 C5 C1
74 237 1 U3 P1 gwa-t1 C1 C5 C1
74 229 1 U3 P1 gwa-t1 C1 C5 C1
74 35 1 U3 P1 gwa-t1 C1 C5 C1
74 132 1 U3 P1 gwa-t1 C1 C5 C1
74 51 1 U3 P1 gwa-t1 C1 C5 C1
510 74 2 U3 P1 gwa-t1 C1 C5 C1
510 5 2 U3 P1 gwa-t1 C1 C5 C1
510 74 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 42 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 10 2 U3 P1 gwa-t1 C1 C5 C1
510 30 2 U3 P1 gwa-t1 C1 C5 C1
510 3 2 U3 P1 gwa-t1 C1 C5 C1
510 8 2 U3 P1 gwa-t1 C1 C5 C1
510 24 2 U3 P1 gwa-t1 C1 C5 C1
510 10 2 U3 P1 gwa-t1 C1 C5 C1
510 3 2 U3 P1 gwa-t1 C1 C5 C1
510 9 2 U3 P1 gwa-t1 C1 C5 C1
510 8 2 U3 P1 gwa-t1 C1 C5 C1
510 3727 2 U3 P1 gwa-t1 C1 C5 C1
510 135 2 U3 P1 gwa-t1 C1 C5 C1
510 40 2 U3 P1 gwa-t1 C1 C5 C1
510 26 2 U3 P1 gwa-t1 C1 C5 C1
510 18 2 U3 P1 gwa-t1 C1 C5 C1
510 8 2 U3 P1 gwa-t1 C1 C5 C1
510 27 2 U3 P1 gwa-t1 C1 C5 C1
510 15 2 U3 P1 gwa-t1 C1 C5 C1
510 203 2 U3 P1 gwa-t1 C1 C5 C1
510 4 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 9 2 U3 P1 gwa-t1 C1 C5 C1
510 4 2 U3 P1 gwa-t1 C1 C5 C1
510 18 2 U3 P1 gwa-t1 C1 C5 C1
510 4 2 U3 P1 gwa-t1 C1 C5 C1
510 4 2 U3 P1 gwa-t1 C1 C5 C1
510 593 2 U3 P1 gwa-t1 C1 C5 C1
510 15 2 U3 P1 gwa-t1 C1 C5 C1
510 8 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 1140 2 U3 P1 gwa-t1 C1 C5 C1
510 4 2 U3 P1 gwa-t1 C1 C5 C1
510 17 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 115 2 U3 P1 gwa-t1 C1 C5 C1
510 6 2 U3 P1 gwa-t1 C1 C5 C1
510 15 2 U3 P1 gwa-t1 C1 C5 C1
510 14 2 U3 P1 gwa-t1 C1 C5 C1
510 37 2 U3 P1 gwa-t1 C1 C5 C1
510 23 2 U3 P1 gwa-t1 C1 C5 C1
510 223 2 U3 P1 gwa-t1 C1 C5 C1
510 6866 2 U3 P1 gwa-t1 C1 C5 C1
711 27 3 U3 P1 gwa-t1 C1 C5 C1
711 9 3 U3 P1 gwa-t1 C1 C5 C1
711 32 3 U3 P1 gwa-t1 C1 C5 C1
711 71 3 U3 P1 gwa-t1 C1 C5 C1
711 32 3 U3 P1 gwa-t1 C1 C5 C1
711 6 3 U3 P1 gwa-t1 C1 C5 C1
711 214 3 U3 P1 gwa-t1 C1 C5 C1
711 18 3 U3 P1 gwa-t1 C1 C5 C1
711 7 3 U3 P1 gwa-t1 C1 C5 C1
711 12 3 U3 P1 gwa-t1 C1 C5 C1
711 28 3 U3 P1 gwa-t1 C1 C5 C1
711 25 3 U3 P1 gwa-t1 C1 C5 C1
711 14 3 U3 P1 gwa-t1 C1 C5 C1
711 50 3 U3 P1 gwa-t1 C1 C5 C1
711 43 3 U3 P1 gwa-t1 C1 C5 C1
711 9 3 U3 P1 gwa-t1 C1 C5 C1
711 9 3 U3 P1 gwa-t1 C1 C5 C1
711 7 3 U3 P1 gwa-t1 C1 C5 C1
711 15 3 U3 P1 gwa-t1 C1 C5 C1
711 35 3 U3 P1 gwa-t1 C1 C5 C1
711 11725 3 U3 P1 gwa-t1 C1 C5 C1
711 82 3 U3 P1 gwa-t1 C1 C5 C1
711 7 3 U3 P1 gwa-t1 C1 C5 C1
711 17 3 U3 P1 gwa-t1 C1 C5 C1
711 10 3 U3 P1 gwa-t1 C1 C5 C1
711 24 3 U3 P1 gwa-t1 C1 C5 C1
711 74 3 U3 P1 gwa-t1 C1 C5 C1
711 16 3 U3 P1 gwa-t1 C1 C5 C1
711 17 3 U3 P1 gwa-t1 C1 C5 C1
711 6 3 U3 P1 gwa-t1 C1 C5 C1
711 2 3 U3 P1 gwa-t1 C1 C5 C1
711 11 3 U3 P1 gwa-t1 C1 C5 C1
711 23 3 U3 P1 gwa-t1 C1 C5 C1
711 6 3 U3 P1 gwa-t1 C1 C5 C1
711 33 3 U3 P1 gwa-t1 C1 C5 C1
711 20 3 U3 P1 gwa-t1 C1 C5 C1
711 32 3 U3 P1 gwa-t1 C1 C5 C1
711 6 3 U3 P1 gwa-t1 C1 C5 C1
711 3 3 U3 P1 gwa-t1 C1 C5 C1
711 23 3 U3 P1 gwa-t1 C1 C5 C1
711 9 3 U3 P1 gwa-t1 C1 C5 C1
711 7 3 U3 P1 gwa-t1 C1 C5 C1
711 19 3 U3 P1 gwa-t1 C1 C5 C1
711 21 3 U3 P1 gwa-t1 C1 C5 C1
711 5 3 U3 P1 gwa-t1 C1 C5 C1
711 4 3 U3 P1 gwa-t1 C1 C5 C1
711 18 3 U3 P1 gwa-t1 C1 C5 C1
711 11 3 U3 P1 gwa-t1 C1 C5 C1
711 5 3 U3 P1 gwa-t1 C1 C5 C1
711 44 3 U3 P1 gwa-t1 C1 C5 C1
711 12 3 U3 P1 gwa-t1 C1 C5 C1
711 5 3 U3 P1 gwa-t1 C1 C5 C1
711 12 3 U3 P1 gwa-t1 C1 C5 C1
711 1125 3 U3 P1 gwa-t1 C1 C5 C1
711 3 3 U3 P1 gwa-t1 C1 C5 C1
711 14455 3 U3 P1 gwa-t1 C1 C5 C1
711 460 3 U3 P1 gwa-t1 C1 C5 C1
711 11 3 U3 P1 gwa-t1 C1 C5 C1
711 4 3 U3 P1 gwa-t1 C1 C5 C1
711 15 3 U3 P1 gwa-t1 C1 C5 C1
711 100 3 U3 P1 gwa-t1 C1 C5 C1
711 7679 3 U3 P1 gwa-t1 C1 C5 C1
1867 6 4 U3 P1 gwa-t1 C1 C5 C1
1867 33 4 U3 P1 gwa-t1 C1 C5 C1
1867 45 4 U3 P1 gwa-t1 C1 C5 C1
1867 92 4 U3 P1 gwa-t1 C1 C5 C1
1867 599 4 U3 P1 gwa-t1 C1 C5 C1
1867 7 4 U3 P1 gwa-t1 C1 C5 C1
1867 3 4 U3 P1 gwa-t1 C1 C5 C1
1867 5 4 U3 P1 gwa-t1 C1 C5 C1
1867 7 4 U3 P1 gwa-t1 C1 C5 C1
1867 6 4 U3 P1 gwa-t1 C1 C5 C1
1867 12 4 U3 P1 gwa-t1 C1 C5 C1
1867 8 4 U3 P1 gwa-t1 C1 C5 C1
1867 2 4 U3 P1 gwa-t1 C1 C5 C1
2020 232 5 U3 P1 gwa-t1 C1 C5 C1
2020 249 5 U3 P1 gwa-t1 C1 C5 C1
2341 15 6 U3 P1 gwa-t1 C1 C5 C1
2341 184 6 U3 P1 gwa-t1 C1 C5 C1
2341 412 6 U3 P1 gwa-t1 C1 C5 C1
2341 15 6 U3 P1 gwa-t1 C1 C5 C1
2341 6 6 U3 P1 gwa-t1 C1 C5 C1
2341 23 6 U3 P1 gwa-t1 C1 C5 C1
2341 3333 6 U3 P1 gwa-t1 C1 C5 C1
2625 73 7 U3 P1 gwa-t1 C1 C5 C1
2625 73 7 U3 P1 gwa-t1 C1 C5 C1
2625 24 7 U3 P1 gwa-t1 C1 C5 C1
2625 420 7 U3 P1 gwa-t1 C1 C5 C1
2625 6 7 U3 P1 gwa-t1 C1 C5 C1
2625 10 7 U3 P1 gwa-t1 C1 C5 C1
2625 75 7 U3 P1 gwa-t1 C1 C5 C1
2625 60 7 U3 P1 gwa-t1 C1 C5 C1
2625 14 7 U3 P1 gwa-t1 C1 C5 C1
2625 337 7 U3 P1 gwa-t1 C1 C5 C1
5473 20 8 U3 P1 gwa-t1 C1 C5 C1
5473 14 8 U3 P1 gwa-t1 C1 C5 C1
5473 10 8 U3 P1 gwa-t1 C1 C5 C1
5473 18 8 U3 P1 gwa-t1 C1 C5 C1
5473 10 8 U3 P1 gwa-t1 C1 C5 C1
5473 9 8 U3 P1 gwa-t1 C1 C5 C1
5473 6 8 U3 P1 gwa-t1 C1 C5 C1
5473 12 8 U3 P1 gwa-t1 C1 C5 C1
5473 49 8 U3 P1 gwa-t1 C1 C5 C1
5473 8 8 U3 P1 gwa-t1 C1 C5 C1
5473 22 8 U3 P1 gwa-t1 C1 C5 C1
5473 29 8 U3 P1 gwa-t1 C1 C5 C1
5473 57 8 U3 P1 gwa-t1 C1 C5 C1
5473 19 8 U3 P1 gwa-t1 C1 C5 C1
5473 4 8 U3 P1 gwa-t1 C1 C5 C1
5473 4 8 U3 P1 gwa-t1 C1 C5 C1
5473 6061 8 U3 P1 gwa-t1 C1 C5 C1
5630 54 9 U3 P1 gwa-t1 C1 C5 C1
5630 12 9 U3 P1 gwa-t1 C1 C5 C1
5630 240 9 U3 P1 gwa-t1 C1 C5 C1
5630 7 9 U3 P1 gwa-t1 C1 C5 C1
5630 34 9 U3 P1 gwa-t1 C1 C5 C1
5630 10 9 U3 P1 gwa-t1 C1 C5 C1
5630 705 9 U3 P1 gwa-t1 C1 C5 C1
5630 5 9 U3 P1 gwa-t1 C1 C5 C1
5630 22 9 U3 P1 gwa-t1 C1 C5 C1
5630 76 9 U3 P1 gwa-t1 C1 C5 C1
5630 8 9 U3 P1 gwa-t1 C1 C5 C1
